"보안등위치명",설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치년도,설치형태,관리기관전화번호,관리기관명,데이터기준일자
"홍은동",1,서울특별시 서대문구 포방터4안길8-6,서울특별시 서대문구 홍은동 8-362,37.60007399,126.950841,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2다길31,서울특별시 서대문구 홍은동 8-382,37.59946225,126.9515596,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2가길 36,서울특별시 서대문구 홍은동 8-387,37.59943784,126.9511366,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2나길 21-7,서울특별시 서대문구 홍은동 8-439,37.59879188,126.9510579,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길 59-10,서울특별시 서대문구 홍은동 8-481,37.59683177,126.9514667,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길 67-10,서울특별시 서대문구 홍은동 8-499,37.59650816,126.9513296,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길77-5,서울특별시 서대문구 홍은동 8-500,37.59635981,126.9514175,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로173,서울특별시 서대문구 홍은동 8-669,37.605706,126.950048,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터길 114-8,서울특별시 서대문구 홍은동 8-753,37.60186075,126.9502018,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동 8-793,37.59948387,126.9506867,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동 8-831,37.60542216,126.9505763,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로178,서울특별시 서대문구 홍은동 8-844,37.6057068,126.9503933,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길59-9,서울특별시 서대문구 홍은동 8-860,37.596967,126.951411,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터길 44-9,서울특별시 서대문구 홍은동 9-163,37.59873261,126.9493787,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길 93-12,서울특별시 서대문구 홍은동 9-259,37.59641692,126.9520595,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로 73,서울특별시 서대문구 홍은동 9-360,37.597834,126.9464007,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터길60-5,서울특별시 서대문구 홍은동 9-430,37.59951533,126.9494508,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2길46,서울특별시 서대문구 홍은동 9-484,37.59739187,126.9507068,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로8길 8-13,서울특별시 서대문구 홍은동 9-487,37.59868921,126.9484139,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터길 158,서울특별시 서대문구 홍은동 9-516,37.60368686,126.9501663,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동 극동아파트 106동 앞도로,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 세검정로1길95,서울특별시 서대문구 홍은동 벽산아파트106동,37.596756,126.944134,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터2라길30,서울특별시 서대문구 홍은동 산1-45,37.59853478,126.9515966,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍지문길17,서울특별시 서대문구 홍은동 산1-500,37.59718447,126.9550249,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍지문길 27,서울특별시 서대문구 홍은동 산1-500,37.59739448,126.9554793,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 89,서울특별시 서대문구 홍은동 산1-508,37.6005435,126.9439684,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 89,서울특별시 서대문구 홍은동 산1-508,37.6005435,126.9439684,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 포방터4길31-7,서울특별시 서대문구 홍은동 산1-81,37.59992781,126.9513812,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 89,서울특별시 서대문구 홍은동 산1-85,37.6005435,126.9439684,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 89,서울특별시 서대문구 홍은동 산1-91,37.6005435,126.9439684,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동 홍지문,,,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 68,서울특별시 서대문구 홍은동10-118,37.60215567,126.9481633,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 72-11,서울특별시 서대문구 홍은동10-12,37.60291494,126.9483883,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 72-4,서울특별시 서대문구 홍은동10-126,37.60246985,126.9483891,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 78,서울특별시 서대문구 홍은동10-15,37.60266037,126.9480845,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길81,서울특별시 서대문구 홍은동10-183,37.60267894,126.9477058,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 71-5,서울특별시 서대문구 홍은동10-189,37.60233765,126.9477264,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로 9나길 55-10,서울특별시 서대문구 홍은동10-199,37.60223586,126.9471573,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 55-10,서울특별시 서대문구 홍은동10-199,37.60223586,126.9471573,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길63,서울특별시 서대문구 홍은동10-200,37.602258,126.947318,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 55-23,서울특별시 서대문구 홍은동10-203,37.602685,126.947293,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 55-17,서울특별시 서대문구 홍은동10-204,37.60251152,126.9470604,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 63-12,서울특별시 서대문구 홍은동10-213,37.602539,126.947425,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 63,서울특별시 서대문구 홍은동10-215,37.60205527,126.9475023,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 63-7,서울특별시 서대문구 홍은동10-215,37.60228845,126.9473042,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 82-4,서울특별시 서대문구 홍은동10-236,37.60303954,126.9479717,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 80,서울특별시 서대문구 홍은동10-239,37.60274736,126.9479888,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 70,서울특별시 서대문구 홍은동10-242,37.60211507,126.9478373,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 70-7,서울특별시 서대문구 홍은동10-25,37.60239816,126.948461,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 70-7,서울특별시 서대문구 홍은동10-25,37.60239816,126.948461,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길66-7,서울특별시 서대문구 홍은동10-27,37.60218753,126.9485069,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길66-7,서울특별시 서대문구 홍은동10-27,37.602159,126.948521,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 51,서울특별시 서대문구 홍은동10-4,37.60148504,126.9483241,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 53,서울특별시 서대문구 홍은동10-77,37.60158062,126.9482973,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길 36-1,서울특별시 서대문구 홍은동11-111,37.60081996,126.9469622,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-111,37.60097295,126.9471736,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길35-1,서울특별시 서대문구 홍은동11-117,37.60112635,126.9466922,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 35-9,서울특별시 서대문구 홍은동11-121,37.60124505,126.9467824,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로11길30,서울특별시 서대문구 홍은동11-137,37.60148919,126.9475175,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로11길 34,서울특별시 서대문구 홍은동11-143,37.60153462,126.9473635,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 41,서울특별시 서대문구 홍은동11-151,37.60141313,126.9468749,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길53,서울특별시 서대문구 홍은동11-158,37.60139562,126.9464013,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 70,서울특별시 서대문구 홍은동11-173,37.60153347,126.9456234,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 72,서울특별시 서대문구 홍은동11-174,37.60156415,126.9455243,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 63-4,서울특별시 서대문구 홍은동11-176,37.60126193,126.9456704,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 63-4,서울특별시 서대문구 홍은동11-176,37.60126193,126.9456704,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 81,서울특별시 서대문구 홍은동11-188,37.60140178,126.9451107,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길64-9,서울특별시 서대문구 홍은동11-200,37.60089024,126.9457859,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 64-6,서울특별시 서대문구 홍은동11-202,37.60076446,126.9457886,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 56,서울특별시 서대문구 홍은동11-222,37.60104723,126.9462651,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 54,서울특별시 서대문구 홍은동11-222,37.60093443,126.9462833,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 50,서울특별시 서대문구 홍은동11-223,37.60082284,126.9463584,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길55-27,서울특별시 서대문구 홍은동11-234,37.60283028,126.9474475,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길44-6,서울특별시 서대문구 홍은동11-238,37.60046163,126.9463565,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길27-22,서울특별시 서대문구 홍은동11-241,37.600387,126.9464699823,,전용주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길27-5,서울특별시 서대문구 홍은동11-246,37.60046423,126.9469209,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 28-8,서울특별시 서대문구 홍은동11-257,37.60028551,126.9470077,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길18-7,서울특별시 서대문구 홍은동11-262,37.60006879,126.9469415,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길20,서울특별시 서대문구 홍은동11-265,37.59992827,126.9470234,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길15,서울특별시 서대문구 홍은동11-271,37.60009566,126.9473921,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길8,서울특별시 서대문구 홍은동11-276,37.59952637,126.9476882,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길11,서울특별시 서대문구 홍은동11-278,37.59966874,126.9473226,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길9-42,서울특별시 서대문구 홍은동11-282,37.599521,126.946824,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 25-1,서울특별시 서대문구 홍은동11-288,37.59981025,126.9466463,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길29,서울특별시 서대문구 홍은동11-295,37.59998192,126.9465188,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길52,서울특별시 서대문구 홍은동11-303,37.599991,126.946142,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 33-6,서울특별시 서대문구 홍은동11-304,37.60006153,126.9462362,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 33-6,서울특별시 서대문구 홍은동11-304,37.60006153,126.9462362,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-310,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-318,37.60023783,126.9457882,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길56-20,서울특별시 서대문구 홍은동11-322,37.60010571,126.9456991,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길49,서울특별시 서대문구 홍은동11-327,37.599895,126.946032,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길41-4,서울특별시 서대문구 홍은동11-329,37.5997686,126.9459818,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길46,서울특별시 서대문구 홍은동11-351,37.59977981,126.9462794,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길39-4,서울특별시 서대문구 홍은동11-335,37.59952574,126.9459061,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 52-10,서울특별시 서대문구 홍은동11-34,37.60191521,126.948619,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-340,37.5993738,126.946013,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 42-26,서울특별시 서대문구 홍은동11-342,37.59921298,126.9460342,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 27-4,서울특별시 서대문구 홍은동11-342,37.59915304,126.9461763,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 27-4,서울특별시 서대문구 홍은동11-342,37.59915304,126.9461763,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길42,서울특별시 서대문구 홍은동11-350,37.59965338,126.9462352,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 52-3,서울특별시 서대문구 홍은동11-36,37.60168058,126.9485845,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 19,서울특별시 서대문구 홍은동11-366,37.598961,126.946295,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 15,서울특별시 서대문구 홍은동11-370,37.598713,126.9462012,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길15,서울특별시 서대문구 홍은동11-370,37.598713,126.9462012,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 28-10,서울특별시 서대문구 홍은동11-372,37.59883036,126.9461137,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길28-9,서울특별시 서대문구 홍은동11-376,37.5989892,126.9460852,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길32,서울특별시 서대문구 홍은동11-380,37.598738,126.9457041,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길11-2,서울특별시 서대문구 홍은동11-385,37.59848566,126.946146,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길9,서울특별시 서대문구 홍은동11-386,37.59836145,126.9462185,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9가길 7,서울특별시 서대문구 홍은동11-410,37.59977957,126.9477337,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 19-13,서울특별시 서대문구 홍은동11-426,37.60082486,126.9480594,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 24-32,서울특별시 서대문구 홍은동11-431,37.59919938,126.946845,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 24-9,서울특별시 서대문구 홍은동11-431,37.59918751,126.9467019,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 49-4,서울특별시 서대문구 홍은동11-465,37.60196558,126.9469888,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길49-4,서울특별시 서대문구 홍은동11-465,37.60196558,126.9469888,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길49,서울특별시 서대문구 홍은동11-467,37.60188635,126.9469269,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 50,서울특별시 서대문구 홍은동11-468,37.60172358,126.9470091,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로11길22,서울특별시 서대문구 홍은동11-47,37.60144759,126.9479747,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길22-1,서울특별시 서대문구 홍은동11-476,37.5988345,126.9466913,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길22-1,서울특별시 서대문구 홍은동11-476,37.5988345,126.9466913,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-490,,,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길22,서울특별시 서대문구 홍은동11-502,37.60021224,126.9483865,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길18-7,서울특별시 서대문구 홍은동11-505,37.60006879,126.9469415,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 5-4,서울특별시 서대문구 홍은동11-512,37.59949483,126.9472821,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 35-4,서울특별시 서대문구 홍은동11-517,37.60023491,126.9460863,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은 중앙로 7길 5-3,서울특별시 서대문구 홍은동11-523,37.59921192,126.9470902,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 45,서울특별시 서대문구 홍은동11-534,37.60065943,126.9460333,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길5,서울특별시 서대문구 홍은동11-536,37.598219,126.946333,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-54,37.60134459,126.9475309,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 63,서울특별시 서대문구 홍은동11-546,37.60200728,126.9479668,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 15,서울특별시 서대문구 홍은동11-547,37.59971896,126.9472021,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-562,37.59943594,126.9469503,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로 131-1,서울특별시 서대문구 홍은동11-6,37.60191293,126.9489782,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-67,37.60091293,126.9477607,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길16,서울특별시 서대문구 홍은동11-69,37.600719,126.947836,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길 8,서울특별시 서대문구 홍은동11-70,37.59961735,126.9482601,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로7길 9-16,서울특별시 서대문구 홍은동11-702,37.59961479,126.9469693,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길56-20,서울특별시 서대문구 홍은동11-755,37.599707,126.9456991,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길52-3,서울특별시 서대문구 홍은동11-730,37.59972465,126.9456375,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길34-11,서울특별시 서대문구 홍은동11-746,37.59911971,126.9458141,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 36,서울특별시 서대문구 홍은동11-761,37.59894958,126.9455623,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-755,37.59982682,126.9456307,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길 42-4,서울특별시 서대문구 홍은동11-757,37.59916415,126.9456431,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길19-21,서울특별시 서대문구 홍은동11-76,37.60103646,126.9481826,,통신주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-766,37.59931564,126.9457206,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9길19,서울특별시 서대문구 홍은동11-770,37.60021745,126.9481595,,한전주,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길34-5,서울특별시 서대문구 홍은동11-784,37.59900702,126.9456592,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로3길52-9,서울특별시 서대문구 홍은동11-788,37.5998806,126.9458048,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,,서울특별시 서대문구 홍은동11-797,37.59960511,126.9458885,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길24-17,서울특별시 서대문구 홍은동11-798,37.59932893,126.9468093,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로5길 24-8,서울특별시 서대문구 홍은동11-810,37.59892985,126.9467432,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
"홍은동",1,서울특별시 서대문구 홍은중앙로9나길 11-3,서울특별시 서대문구 홍은동11-819,37.60047629,126.9477051,,건축물,02-330-1275,서울특별시 서대문구청,2020-01-01
