"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","건물지상층수","건물지하층수","사용시작지상층","사용끝지상층","사용시작지하층","사용끝지하층","한실수","양실수","욕실수","발한실여부","좌석수","조건부허가신고사유","조건부허가시작일자","조건부허가종료일자","건물소유구분명","세탁기수","여성종사자수","남성종사자수","회수건조수","침대수","다중이용업소여부"
"3210000","3210000-202-2004-00005","20040722","","03","폐업","02","폐업","20171124","","","","02  584 1826","498.00","137867","서울특별시 서초구 서초동 1456-3번지 지하 1 2층 ","서울특별시 서초구 남부순환로323길 58 지하 1 2층 (서초동)","","육각수 사우나","20171130113250","I","2018-08-31 23:59:59.0","공동탕업","201140.217363167    ","442383.064114404    ","공동탕업","0","0","0","0","1","2","0","0","0","N","0","","","","자가","0","","","0","0","N"
"3210000","3210000-202-1992-00091","19920808","","03","폐업","02","폐업","20121127","","","","02 5656651","560.00","137863","서울특별시 서초구 서초동 1364-1번지 ","서울특별시 서초구 서운로 20 (서초동)","06734","효봉대중탕","20121127172736","I","2018-08-31 23:59:59.0","공동탕업","202559.845647865    ","442619.905885704    ","공동탕업","0","0","","","","","0","0","0","N","0","","","","","0","","","","","N"
"3210000","3210000-202-1988-00158","19880414","","03","폐업","02","폐업","20030731","","","","5231763","479.31","137818","서울특별시 서초구 방배동 450-27번지 ","","","오륜탕","20030804000000","I","2018-08-31 23:59:59.0","공동탕업","198484.945811067    ","441665.723327628    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1990-00103","19900626","","03","폐업","02","폐업","19960222","","","","02 5365004","929.90","137828","서울특별시 서초구 방배동 756-1번지 ","","","우림탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","198707.538695448    ","443922.121793828    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1990-00168","19900608","","03","폐업","02","폐업","19970526","","","","02 5320101","532.53","137804","서울특별시 서초구 반포동 63-1번지 ","","","서울팔레스호텔","20010929000000","I","2018-08-31 23:59:59.0","한증막업","200148.908812958    ","444359.607819267    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1993-00184","19930910","","03","폐업","02","폐업","20161103","","","","02 5868096","577.35","137879","서울특별시 서초구 서초동 1631-1번지 신우빌딩 지하 ","서울특별시 서초구 사임당로 102-5 (서초동신우빌딩 지하)","06642","신우대중사우나","20161104111713","I","2018-08-31 23:59:59.0","한증막업","201808.286683795    ","443101.599671009    ","한증막업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","","","N"
"3210000","3210000-202-2003-00009","20030822","","03","폐업","02","폐업","20070419","","","","0234866000","290.55","137876","서울특별시 서초구 서초동 1594-3번지 지하2층 ","","","센트로사우나","20040217000000","I","2018-08-31 23:59:59.0","공동탕업","201170.070004848    ","442708.003635745    ","공동탕업","","","","","2","","","","","N","","","","","자가","","","","","","N"
"3210000","3210000-202-2001-00006","20010208","","03","폐업","02","폐업","20070409","","","","5812493","450.00","137860","서울특별시 서초구 서초동 1337-14번지 ","","","우성사우나","20070221000000","I","2018-08-31 23:59:59.0","공동탕업","202503.871647418    ","443326.129565179    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1989-00159","19890530","","03","폐업","02","폐업","19980417","","","","0205351433","262.40","137807","서울특별시 서초구 반포동 537-1번지 ","","","이브한증막","20010929000000","I","2018-08-31 23:59:59.0","한증막업","199925.406049081    ","444137.412907556    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1993-00161","19930810","","03","폐업","02","폐업","19980518","","","","02 5839702",".00","137865","서울특별시 서초구 서초동 1439-8번지 ","","","대명불한증막","20010929000000","I","2018-08-31 23:59:59.0","한증막업","201881.752922234    ","442655.811416884    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1993-00163","19931102","","03","폐업","02","폐업","19960315","","","","02 5158523",".00","137903","서울특별시 서초구 잠원동 26-5번지 ","","","황제한증막","20010929000000","I","2018-08-31 23:59:59.0","한증막업","201547.839213814    ","445780.186475572    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1987-00156","19870807","","03","폐업","02","폐업","19980603","","","","02 5330456",".00","137807","서울특별시 서초구 반포동 535-15번지 ","","","서래힐한증막","20010929000000","I","2018-08-31 23:59:59.0","한증막업","","","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1986-00109","19860314","","03","폐업","02","폐업","19980603","","","","02 5340701",".00","137040","서울특별시 서초구 반포동 455-3번지 ","","","반포탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1986-00110","19860315","","03","폐업","02","폐업","20040722","","","","02 5841826","258.30","137867","서울특별시 서초구 서초동 1456-3번지 ","","","용문탕","20030121000000","I","2018-08-31 23:59:59.0","공동탕업","201140.217363167    ","442383.064114404    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1987-00115","19870106","","03","폐업","02","폐업","19990331","","","","02 5833786",".00","137865","서울특별시 서초구 서초동 1431-13번지 ","","","한성탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201862.178367961    ","442496.222638748    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1987-00194","19870112","","03","폐업","02","폐업","20090831","","","","02 5864257","700.00","137877","서울특별시 서초구 서초동 1604-9번지 ","","","서중탕","20071211191813","I","2018-08-31 23:59:59.0","공동탕업","201711.937844144    ","442731.449090915    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","0","","","","","N"
"3210000","3210000-202-1987-00117","19870204","","03","폐업","02","폐업","19981229","","","","02 5565649",".00","137865","서울특별시 서초구 서초동 1443-28번지 ","","","황실탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201624.915287804    ","442571.964880003    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1989-00102","19890816","","03","폐업","02","폐업","19920722","","","","02 5754562",".00","137898","서울특별시 서초구 양재동 365-0번지 ","","","건희탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","203982.973731284    ","440836.878316905    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1999-00196","19991220","","03","폐업","02","폐업","20040224","","","","","","137830","서울특별시 서초구 방배동 790-1번지 (234층) ","","","우승사우나탕","20071002100459","I","2018-08-31 23:59:59.0","공동탕업","198703.042982773    ","443354.609355323    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2003-00016","20031211","","03","폐업","02","폐업","20130528","","","","","165.00","137953","서울특별시 서초구 서초동 1600-2번지 (지하1층) ","서울특별시 서초구 반포대로14길 72 (서초동(지하1층))","06654","오렌지","20130528160421","I","2018-08-31 23:59:59.0","공동탕업","201237.539930388    ","442696.249093163    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2020-00001","20200224","","03","폐업","02","폐업","20210616","","","","0234820882","227.02","137828","서울특별시 서초구 방배동 755-5 지1층 지101호","서울특별시 서초구 방배중앙로 198 지1층 지101호 (방배동)","06552","베버리스파사우나","20210616090324","U","2021-06-18 02:40:00.0","공동탕업","198660.616347373    ","443855.573402136    ","공동탕업","0","0","","","1","1","0","0","2","N","0","","","","임대","0","0","0","0","0","N"
"3210000","3210000-202-1988-00159","19880229","","03","폐업","02","폐업","20180310","","","","5886655","320.00","137870","서울특별시 서초구 서초동 1490-30번지 지하1층 ","서울특별시 서초구 효령로 183 (서초동지하1층)","06667","서초남성목욕탕","20180529165023","I","2018-08-31 23:59:59.0","공동탕업","200293.349416898    ","442304.21245766     ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-1997-00179","19970929","","03","폐업","02","폐업","20030120","","","","02 5216837","312.74","137872","서울특별시 서초구 서초동 1540-6번지 ","","","삼성대중탕","20030206000000","I","2018-08-31 23:59:59.0","공동탕업","200685.978545289    ","443012.356336       ","공동탕업","","","","","","","0","0","0","N","","","","","","","","","","","N"
"3210000","3210000-202-2003-00002","20030103","","03","폐업","02","폐업","20030206","","","","5820011","495.00","137852","서울특별시 서초구 방배동 1536-7번지 진석빌딩 지하3층 ","","","서초옥사우나","20030120000000","I","2018-08-31 23:59:59.0","한증막업","","","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2002-00010","20021107","","03","폐업","02","폐업","20030926","","","","5865929","90.00","137953","서울특별시 서초구 서초동 1600-2번지 ","","","오렌지사우나","20030926000000","I","2018-08-31 23:59:59.0","한증막업","201237.539930388    ","442696.249093163    ","한증막업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2000-00007","20000721","","03","폐업","02","폐업","20150402","","","","34817276","518.82","137856","서울특별시 서초구 서초동 1310-5번지 ","서울특별시 서초구 서운로 184 (서초동)","06613","제일탕","20080521170952","I","2018-08-31 23:59:59.0","공동탕업","201995.833244144    ","444186.479514716    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","","","N"
"3210000","3210000-202-2002-00013","20021016","","03","폐업","02","폐업","20050725","","","","34823003","850.00","137856","서울특별시 서초구 서초동 1309-9번지 ","","","머치모아사우나","20030206000000","I","2018-08-31 23:59:59.0","공동탕업","202111.924804655    ","444427.636068272    ","공동탕업","","","","","","","0","0","0","N","","","","","","","","","","","N"
"3210000","3210000-202-2002-00003","20020523","","03","폐업","02","폐업","20070306","","","","34785060","150.00","137909","서울특별시 서초구 잠원동 72-3번지 ","","","태남스포렉스","20070228000000","I","2018-08-31 23:59:59.0","한증막업","200258.046490891    ","445103.708668959    ","한증막업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2001-00001","20011009","","03","폐업","02","폐업","20060418","","","","5308282","650.00","137803","서울특별시 서초구 반포동 55-2번지 ","","","Fitness club OH","20030115000000","I","2018-08-31 23:59:59.0","한증막업","200826.536579375    ","444530.367230862    ","한증막업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2001-00002","20010503","","03","폐업","02","폐업","20060323","","","","5361624","250.00","137806","서울특별시 서초구 반포동 94-7번지 ","","","에덴탕","20030115000000","I","2018-08-31 23:59:59.0","공동탕업","199771.082126481    ","444078.241956043    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2003-00017","20031211","","03","폐업","02","폐업","20160129","","","","","295.67","137810","서울특별시 서초구 반포동 746-7번지 (지하1층) ","서울특별시 서초구 강남대로79길 53 (반포동(지하1층))","06542","수정사우나","20160129164128","I","2018-08-31 23:59:59.0","공동탕업","201825.075918477    ","444655.431902302    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2002-00009","20020401","","03","폐업","02","폐업","20161103","","","","02 5216133","345.00","137874","서울특별시 서초구 서초동 1573-14번지 ","서울특별시 서초구 반포대로30길 81 (서초동)","06644","VIP사우나","20161104112659","I","2018-08-31 23:59:59.0","한증막업","201068.542900042    ","443409.058378452    ","한증막업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2003-00007","20030305","","03","폐업","02","폐업","20110427","","","","02 5931894","290.00","137876","서울특별시 서초구 서초동 1589-11번지 2층 ","","","스타","20090709173132","I","2018-08-31 23:59:59.0","공동탕업","201101.301962757    ","442611.066504981    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-1999-00197","19991221","","03","폐업","02","폐업","20070409","","","","5334348","542.97","137828","서울특별시 서초구 방배동 753-5번지 ","","","파라다이스","20070702000000","I","2018-08-31 23:59:59.0","공동탕업","198485.718658225    ","443871.188105515    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2003-00014","20031111","","03","폐업","02","폐업","20050110","","","","5158523","161.70","137903","서울특별시 서초구 잠원동 26-19번지 (지하1층) ","","","황제탕","20031111000000","I","2018-08-31 23:59:59.0","공동탕업","201558.972129965    ","445781.656532201    ","공동탕업","","","","","1","1","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1987-00138","19871204","","03","폐업","02","폐업","19960603","","","","02 5866680","491.97","137856","서울특별시 서초구 서초동 1308-6번지 ","","","영빈탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","202138.457235106    ","444336.074882208    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1982-00123","19821211","","03","폐업","02","폐업","19980224","","","","02 5771777",".00","137160","서울특별시 서초구 신원동 485-1번지 ","","","신원탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","204468.947694979    ","439051.356308455    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1982-00124","19821222","","03","폐업","02","폐업","19980714","","","","02 5441397",".00","137905","서울특별시 서초구 잠원동 41-6번지 ","","","신일탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","","","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1983-00127","19830822","","03","폐업","02","폐업","19960328","","","","02 5828271",".00","137879","서울특별시 서초구 서초동 1637-4번지 ","","","서초탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201722.862962773    ","443585.861028009    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1983-00129","19831029","","03","폐업","02","폐업","19940725","","","","02 5994976",".00","137839","서울특별시 서초구 방배동 871-4번지 ","","","용은탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","199122.757405625    ","442782.880834355    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1984-00134","19841101","","03","폐업","02","폐업","19950224","","","","02 5820141",".00","137881","서울특별시 서초구 서초동 1657-8번지 ","","","수정탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201205.63015626     ","443398.137648916    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1985-00135","19851122","","03","폐업","02","폐업","19931120","","","","02 5855671",".00","137876","서울특별시 서초구 서초동 1589-9번지 ","","","수원탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","201113.054093069    ","442561.349970032    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1986-00113","19861004","","03","폐업","02","폐업","19980518","","","","02 5930150",".00","137840","서울특별시 서초구 방배동 877-13번지 ","","","서진탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","199495.1390381      ","442912.575889848    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1987-00116","19870107","","03","폐업","02","폐업","19950630","","","","02 5861050",".00","137850","서울특별시 서초구 방배동 1002-13번지 ","","","소라탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","200441.352553088    ","441911.438911107    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1990-00104","19901212","","03","폐업","02","폐업","20040519","","","","02 5854923","394.39","137875","서울특별시 서초구 서초동 1574-6번지 ","","","대진대중탕","20030605000000","I","2018-08-31 23:59:59.0","공동탕업","201098.588409851    ","443337.843555305    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1993-00182","19930327","","03","폐업","02","폐업","19970830","","","","02 5216837","250.77","137872","서울특별시 서초구 서초동 1540-6번지 ","","","삼성목욕탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","200685.978545289    ","443012.356336       ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1994-00189","19940226","","03","폐업","02","폐업","19980421","","","","02 5584752","692.21","137860","서울특별시 서초구 서초동 1338-5번지 ","","","우민대중탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","202554.252911614    ","443087.485264633    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1994-00170","19941221","","03","폐업","02","폐업","19980710","","","","02 5294876","400.73","137890","서울특별시 서초구 양재동 90-0번지 ","","","동양대중목욕탕","20010929000000","I","2018-08-31 23:59:59.0","공동탕업","203600.870102685    ","441872.603957188    ","공동탕업","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2013-00003","20131108","","03","폐업","02","폐업","20140717","","","","5807545","245.90","137070","서울특별시 서초구 서초동 1330-4번지 5호 B201호 B202호 ","서울특별시 서초구 서초대로74길 49 B201호 B202호 (서초동)","06626","Blue Spa(블루 스파)","20140716151319","I","2018-08-31 23:59:59.0","공동탕업","202414.607737359    ","443479.513965293    ","공동탕업","0","0","0","0","2","2","0","0","2","Y","0","","","","임대","0","","","0","0","Y"
"3230000","3230000-202-1993-00255","20030227","","03","폐업","02","폐업","20130308","","","","0222026625","1039.72","138828","서울특별시 송파구 방이동 51-2번지 ","","","올림픽대중탕","20051202000000","I","2018-08-31 23:59:59.0","공동탕업","210068.709244252    ","445895.515259907    ","공동탕업","","","","","","","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-2013-00002","20130904","","03","폐업","02","폐업","20140407","","","","","227.52","137861","서울특별시 서초구 서초동 1342-15번지 지하 1층 ","서울특별시 서초구 효령로 396 지하 1층 (서초동)","06727","포맨","20140407142526","I","2018-08-31 23:59:59.0","공동탕업","202336.840042177    ","442859.79398989     ","공동탕업","0","0","0","0","1","1","0","0","1","N","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-1990-00155","19900430","","03","폐업","02","폐업","19961228","","","","02 5353536","603.04","137070","서울특별시 서초구 서초동 192-4번지 ","","","삼풍스포츠맥스","20010929000000","I","2018-08-31 23:59:59.0","목욕장업 기타","","","목욕장업 기타","0","0","0","","0","","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-1991-00085","19910918","","03","폐업","02","폐업","20151231","","","","07044032626","432.90","137885","서울특별시 서초구 서초동 1715-3번지 지하 2층 ","서울특별시 서초구 법원로2길 20 지하 2층 (서초동)","06596","힐링 사우나","20151202120838","I","2018-08-31 23:59:59.0","공동탕업","201064.30030493     ","443526.254850353    ","공동탕업","0","0","0","0","2","2","0","0","0","N","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-2000-00002","20000325","","03","폐업","02","폐업","20190117","","","","02  5336303","1800.00","137800","서울특별시 서초구 반포동 12번지 지하 1층 ","서울특별시 서초구 신반포로 83 지하 1층 (반포동)","06503","발리","20190117162959","U","2019-01-19 02:40:00.0","한증막업","199367.291009454    ","444618.275228343    ","한증막업","0","0","0","0","1","1","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2000-00003","20000108","","03","폐업","02","폐업","20140501","","","","02   5359221","950.00","137040","서울특별시 서초구 반포동 885번지 한신상가 지하2층 ","서울특별시 서초구 신반포로 27-6 지하2층 (반포동 한신상가)","06502","한신사우나","20140430104326","I","2018-08-31 23:59:59.0","공동탕업","198845.040145673    ","444439.895589959    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2009-00007","20090803","","03","폐업","02","폐업","20130620","","","","02  596 6666","449.02","137828","서울특별시 서초구 방배동 761-6번지 ","서울특별시 서초구 방배중앙로 187 (방배동)","06554","방배까페여성대중목욕탕","20121106104728","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","198650.438044274    ","443718.876374419    ","공동탕업+찜질시설서비스영업","0","0","0","0","1","1","0","0","1","Y","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-2002-00002","20020923","","03","폐업","02","폐업","20190731","","","","5489210","300.00","137808","서울특별시 서초구 반포동 705번지 ","서울특별시 서초구 신반포로 326 (반포동)","06534","은하사우나","20190731134236","U","2019-08-02 02:40:00.0","한증막업","201658.76521908     ","445341.749545748    ","한증막업","0","0","3","3","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2004-00003","20040616","","03","폐업","02","폐업","20101102","","","","025162 021","600.00","137906","서울특별시 서초구 잠원동 42-2번지 지하1층 ","","","토담여성전용사우나","20091023093304","I","2018-08-31 23:59:59.0","공동탕업","201515.404548545    ","445406.694057386    ","공동탕업","0","0","0","0","1","1","0","0","0","N","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-2004-00006","20040922","","03","폐업","02","폐업","20131004","","","","025221 514","1257.00","137881","서울특별시 서초구 서초동 1678-2번지 동아빌라트2동 지하 ","서울특별시 서초구 서초대로 350 (서초동동아빌라트2동 지하)","06631","한빛건강사우나","20080521170813","I","2018-08-31 23:59:59.0","공동탕업","201670.705515449    ","443670.718064454    ","공동탕업","0","0","0","0","2","2","0","0","0","N","0","","","","임대","0","","","","","N"
"3210000","3210000-202-1999-00193","19990407","","03","폐업","02","폐업","20161103","","","","34860394","255.74","137803","서울특별시 서초구 반포동 53-5번지 아싸빌딩 지하1층 ","서울특별시 서초구 서초중앙로33길 14 (반포동아싸빌딩 지하1층)","06593","보석불한증막","20161104112246","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","200870.690032482    ","444318.213909691    ","공동탕업+찜질시설서비스영업","0","0","0","","1","1","0","0","0","N","0","","","","","","","","","","N"
"3210000","3210000-202-2004-00009","20041224","","03","폐업","02","폐업","20100817","","","","02 5324345","2641.00","137802","서울특별시 서초구 반포동 50-12번지 지하 2-4층 ","","","서초스파","20090113134420","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","200931.030899497    ","444209.998155051    ","공동탕업+찜질시설서비스영업","0","0","","","2","4","0","0","0","N","0","","","","자가","0","","","","","N"
"3210000","3210000-202-1997-00178","19970812","","03","폐업","02","폐업","20210930","","","","0234865608","363.00","137876","서울특별시 서초구 서초동 1595-3 지하1층 ","서울특별시 서초구 반포대로18길 60 (서초동지하1층)","06651","유승대중탕","20211012153042","U","2021-10-14 02:40:00.0","공동탕업","201130.220164867    ","442782.729488843    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","0","0","0","0","N"
"3210000","3210000-202-2005-00004","20050926","","03","폐업","02","폐업","20111103","","","","5997785","284.00","137806","서울특별시 서초구 반포동 106-5번지 토마소닉빌딩 지하 ","","","아라 신기로생기방","20090303123810","I","2018-08-31 23:59:59.0","찜질시설서비스영업","199712.790297091    ","444089.728838283    ","찜질시설서비스영업","","","","","1","1","","","","N","","","","","","","","","","","N"
"3210000","3210000-202-1992-00088","19920208","","03","폐업","02","폐업","20160921","","","","02 5788888","421.57","137894","서울특별시 서초구 양재동 265-26번지 (지하 1층) ","서울특별시 서초구 마방로6길 21 (양재동)","06776","지창대중사우나","20150821091931","I","2018-08-31 23:59:59.0","공동탕업","203699.574223303    ","441411.83103464     ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2002-00016","20020501","","03","폐업","02","폐업","20220125","","","","02   5930395","1434.55","137907","서울특별시 서초구 잠원동 52-2 (1층 2층 지층) ","서울특별시 서초구 잠원로14길 48 (잠원동)","","호박보석사우나","20220125102025","U","2022-01-27 02:40:00.0","한증막업","201144.779704131    ","446097.921408678    ","한증막업","0","0","0","0","0","0","0","0","0","N","0","","","","자가","0","0","0","0","0","N"
"3210000","3210000-202-1989-00101","19890424","","03","폐업","02","폐업","20110921","","","","02 5420088","604.00","137808","서울특별시 서초구 반포동 703-12번지 ","","","백수사우나","20110722124403","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","201576.731104736    ","445262.462692227    ","공동탕업+찜질시설서비스영업","0","0","1","1","1","1","0","0","1","Y","0","","","","임대","0","","","","","N"
"3210000","3210000-202-2009-00008","20091126","","03","폐업","02","폐업","20100723","","","","","293.84","137905","서울특별시 서초구 잠원동 38-9번지 지하1층 ","","","솔한증막","20091126150106","I","2018-08-31 23:59:59.0","한증막업","201689.251706635    ","445519.688612119    ","한증막업","0","0","","","1","1","0","0","1","Y","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2010-00001","20100112","","03","폐업","02","폐업","20111226","","","","0234448877","277.80","137903","서울특별시 서초구 잠원동 26-19번지 지상23층 ","","","잠원사우나","20111101202626","I","2018-08-31 23:59:59.0","공동탕업","201558.972129965    ","445781.656532201    ","공동탕업","0","0","2","3","","","0","0","6","Y","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2010-00003","20100303","","03","폐업","02","폐업","20161115","","","","","368.53","137873","서울특별시 서초구 서초동 1557-1번지 지하1층 ","서울특별시 서초구 서초대로46길 35 (서초동지하1층)","06646","오벨리스크","20161116152641","I","2018-08-31 23:59:59.0","찜질시설서비스영업","200870.620564655    ","443192.672260454    ","찜질시설서비스영업","0","0","0","0","1","1","0","0","1","Y","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2010-00006","20100817","","03","폐업","02","폐업","20110328","","","","02  532 4345","790.00","137802","서울특별시 서초구 반포동 50-12번지 지하4층 ","","","서초스파","20100817095619","I","2018-08-31 23:59:59.0","공동탕업","200931.030899497    ","444209.998155051    ","공동탕업","0","0","","","4","4","0","0","1","Y","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2007-00002","20071127","","03","폐업","02","폐업","20140925","","","","","162.00","137876","서울특별시 서초구 서초동 1595-11번지 4층 ","서울특별시 서초구 효령로55길 45-12 (서초동4층)","06651","피카소사우나","20130730140159","I","2018-08-31 23:59:59.0","찜질시설서비스영업","201128.082573764    ","442747.739477572    ","찜질시설서비스영업","8","2","4","4","0","0","0","0","1","Y","0","","","","임대","0","","","0","0","N"
"3210000","3210000-202-2002-00019","20020710","","03","폐업","02","폐업","20151126","","","","0234778880","1400.00","137909","서울특별시 서초구 잠원동 72-3번지 지하1층 ","서울특별시 서초구 잠원로3길 40 지하1층 (잠원동)","06510","뉴반포불한증막","20150126163924","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","200258.046490891    ","445103.708668959    ","공동탕업+찜질시설서비스영업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-2002-00004","20020926","","03","폐업","02","폐업","20130701","","","","0262823400","1400.00","137040","서울특별시 서초구 반포동 118-3번지 지하 ","서울특별시 서초구 사평대로 205 (반포동 지하)","06545","한가람스파","20130701152814","I","2018-08-31 23:59:59.0","공동탕업+찜질시설서비스영업","200514.002958761    ","444644.771176041    ","공동탕업+찜질시설서비스영업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
"3210000","3210000-202-1989-00145","19890905","","03","폐업","02","폐업","20120515","","","","02   5999461","157.70","137828","서울특별시 서초구 방배동 764-15번지 12층 ","","","선화탕","20091023093409","I","2018-08-31 23:59:59.0","공동탕업","198490.707388082    ","443754.388365612    ","공동탕업","0","0","0","0","0","0","0","0","0","N","0","","","","","0","","","0","0","N"
